pseudoID,factor_1,factor_2,factor_2a,factor_3,factor_4,factor_5,factor_5a,factor_6,factor_7,factor_8,factor_9,allRaces,race,sex,psa_court_case_eligible_booking,psa_outcome_eligible,fta_points,nca_points,nvca_points,fta_score,nca_score,nvca_score,nvca_flag,fta,nca,nvca,time_at_risk_fta,time_at_risk_nca,time_at_risk_nvca_new,race1,sex1,release
437175903,0,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Female,1,Released,2,1,0,3,2,1,0,0.0,0.0,0.0,,,,0,0,1
2563270522,0,1,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Detained,2,1,3,3,2,3,0,,,,,,,0,1,0
8420475504,0,1,0,1,1,0,1,0,2,0,0,Black,Non-white,Male,1,Detained,6,6,4,5,4,4,1,,,,,,,0,1,0
5818368127,0,1,0,1,1,1,1,2,0,0,1,White,White,Male,1,Detained,2,8,5,3,5,5,1,,,,,,,1,1,0
6219667945,0,1,0,0,1,0,1,0,0,0,0,White,White,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,131.0,131.0,131.0,1,1,1
5015728181,0,0,0,0,1,0,1,0,1,0,0,Black,Non-white,Female,1,Detained,3,2,1,4,2,1,0,,,,,,,0,0,0
3742038263,0,0,0,1,1,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,0,1,0
8398521415,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,4,2,0,4,2,1,0,0.0,0.0,0.0,55.0,55.0,55.0,0,1,1
1515064286,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,547.0,547.0,547.0,0,1,1
6216567861,0,1,0,1,1,1,1,1,0,0,1,Black,Non-white,Male,1,Released,2,8,5,3,5,5,1,0.0,1.0,0.0,479.0,104.0,479.0,0,1,1
2679882909,1,0,0,0,0,0,0,0,0,0,0,White,White,Female,1,Detained,0,2,0,1,2,1,0,,,,,,,1,0,0
6800586145,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
5893435502,0,1,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Detained,1,4,3,2,3,3,0,,,,,,,0,1,0
3310774073,0,1,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,4,2,2,4,2,2,0,1.0,1.0,0.0,319.0,108.0,1088.0,0,1,1
4807512375,0,1,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,1,5,4,2,4,4,1,,,,,,,0,1,0
8837369030,0,0,0,1,1,0,1,0,1,0,1,White,White,Female,1,Detained,4,7,2,4,5,2,0,,,,,,,1,0,0
6129861556,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,4,2,0,4,2,1,0,1.0,0.0,0.0,388.0,552.0,552.0,0,1,1
1928568821,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,886.0,886.0,886.0,0,0,1
8175348171,0,1,0,1,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,1,3,3,2,3,3,0,0.0,0.0,0.0,145.0,145.0,145.0,0,0,1
4349038866,0,0,0,0,1,1,1,1,2,1,1,Black,Non-white,Male,1,Released,6,7,2,5,5,2,0,0.0,1.0,0.0,802.0,75.0,802.0,0,1,1
5801370029,0,0,0,0,1,1,1,0,1,0,1,Black,Non-white,Male,1,Released,3,5,1,4,4,1,0,0.0,0.0,0.0,68.0,68.0,68.0,0,1,1
4419654855,0,0,0,0,1,1,1,0,2,0,0,Black,Non-white,Male,1,Released,5,4,1,5,3,1,0,0.0,1.0,0.0,302.0,225.0,302.0,0,1,1
2287609041,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Female,1,Released,1,1,1,2,2,1,0,0.0,1.0,0.0,162.0,126.0,162.0,0,0,1
7990257814,0,0,0,0,0,0,0,0,0,0,0,White,White,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,1089.0,1089.0,1089.0,1,0,1
2149325889,1,1,1,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,2,3,1,2,3,0,,,,,,,0,1,0
5800341069,0,0,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Released,1,4,1,2,3,1,0,0.0,0.0,0.0,195.0,195.0,195.0,0,1,1
8550244319,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
1759841900,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Female,1,Released,2,5,2,3,4,2,0,1.0,1.0,0.0,109.0,91.0,137.0,0,0,1
927593874,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,146.0,146.0,146.0,0,1,1
2623906586,1,1,1,1,0,0,0,0,0,0,0,White,White,Male,1,Released,1,5,4,2,4,4,1,0.0,1.0,0.0,1087.0,45.0,1087.0,1,1,1
6143637959,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,17.0,17.0,17.0,0,1,1
7449413193,0,0,0,0,1,1,1,0,2,1,1,Black,Non-white,Male,1,Released,6,6,1,5,4,1,0,0.0,0.0,0.0,168.0,168.0,168.0,0,1,1
3422097699,0,0,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,2,1,2,2,1,0,,,,,,,0,1,0
2561533024,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,0,1,0
8690705749,0,1,0,1,0,1,1,0,1,1,1,Black,Non-white,Male,1,Released,5,7,4,5,5,4,1,1.0,0.0,0.0,93.0,155.0,155.0,0,1,1
1491867022,0,0,0,0,1,1,1,1,0,1,1,Black,Non-white,Male,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,75.0,75.0,75.0,0,1,1
2475322629,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,,,,0,1,1
1970107208,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Female,1,Released,1,1,3,2,2,3,0,1.0,0.0,0.0,543.0,690.0,690.0,0,0,1
8377849169,0,1,0,1,1,0,1,1,1,1,0,Black,Non-white,Male,1,Released,5,6,5,5,4,5,1,0.0,0.0,0.0,148.0,148.0,148.0,0,1,1
8829324334,1,0,0,1,1,0,1,0,2,0,0,Black,Non-white,Male,1,Detained,6,8,2,5,5,2,0,,,,,,,0,1,0
1113086075,1,1,1,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,3,1,2,3,0,0.0,1.0,1.0,126.0,15.0,15.0,0,1,1
7491835995,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,1,1,0
8657439605,1,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,3,1,2,3,1,0,0.0,0.0,0.0,543.0,543.0,543.0,0,1,1
5476407784,0,0,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,2,1,2,2,1,0,,,,,,,0,1,0
2389948068,0,0,0,1,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,3,8,3,4,5,3,0,,,,,,,0,1,0
7363697791,0,0,0,0,1,0,1,0,1,0,0,Black,Non-white,Female,1,Detained,3,2,1,4,2,1,0,,,,,,,0,0,0
8432228441,0,1,0,1,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,1,3,3,2,3,3,0,0.0,0.0,0.0,242.0,242.0,242.0,0,0,1
7621167336,0,0,0,0,0,1,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,,,,0,1,1
368511890,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,1.0,0.0,0.0,964.0,1089.0,1089.0,0,1,1
5006445231,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,1,5,2,2,4,2,0,,,,,,,0,1,0
2566844781,1,1,1,1,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,1,5,4,2,4,4,1,,,,,,,0,1,0
802042515,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,60.0,60.0,60.0,0,1,1
2582921851,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,1022.0,1022.0,1022.0,0,1,1
5668672214,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,1087.0,1087.0,1087.0,0,1,1
4273497273,0,1,0,0,0,0,0,0,1,0,0,Black,Non-white,Male,1,Detained,2,1,2,3,2,2,0,,,,,,,0,1,0
7770527812,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,1088.0,1088.0,1088.0,0,0,1
1264850603,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,2,0,1,2,1,0,,,,,,,0,1,0
2141564055,0,1,0,0,0,1,1,1,0,1,0,Black,Non-white,Male,1,Released,2,2,4,3,2,4,1,0.0,0.0,0.0,726.0,726.0,726.0,0,1,1
5165110651,0,0,0,0,1,1,1,0,1,1,0,Black,Non-white,Male,1,Detained,4,3,1,4,3,1,0,,,,,,,0,1,0
7217653482,0,0,0,0,0,0,0,0,1,0,0,White,White,Male,1,Released,2,1,0,3,2,1,0,0.0,0.0,0.0,38.0,38.0,38.0,1,1,1
3648256163,0,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Male,1,Released,2,1,0,3,2,1,0,0.0,0.0,0.0,454.0,454.0,454.0,0,1,1
375857370,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,41.0,41.0,41.0,0,1,1
3322140200,0,0,0,0,0,0,0,0,2,0,0,Black,Non-white,Male,1,Released,4,2,0,4,2,1,0,1.0,1.0,0.0,296.0,20.0,443.0,0,1,1
7455151177,0,0,0,0,0,0,0,0,0,0,0,White,White,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,1087.0,1087.0,1087.0,1,0,1
3561406627,1,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,3,1,2,3,1,0,0.0,1.0,0.0,182.0,89.0,182.0,0,1,1
6886736561,0,0,0,0,0,1,1,1,0,0,0,Black,Non-white,Male,1,Detained,1,2,2,2,2,2,0,,,,,,,0,1,0
1348922125,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,33.0,33.0,33.0,0,0,1
8672631901,0,0,0,0,1,1,1,0,0,1,0,White,White,Male,1,Released,2,2,1,3,2,1,0,0.0,0.0,0.0,31.0,31.0,31.0,1,1,1
4246693072,0,0,0,0,1,1,1,1,0,0,0,Black,Non-white,Male,1,Released,1,3,2,2,3,2,0,0.0,1.0,0.0,82.0,41.0,82.0,0,1,1
50728384,0,0,0,0,1,1,1,2,2,1,1,Black,Non-white,Male,1,Detained,6,7,2,5,5,2,0,,,,,,,0,1,0
7877870771,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,210.0,210.0,210.0,0,1,1
709482614,0,0,0,0,1,1,1,2,2,0,0,Black,Non-white,Male,1,Detained,5,5,2,5,4,2,0,,,,,,,0,1,0
5368728784,1,1,1,1,1,0,1,1,2,0,1,Black,Non-white,Male,1,Detained,6,11,6,5,6,6,1,,,,,,,0,1,0
1389698186,1,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Female,1,Released,2,3,0,3,3,1,0,0.0,0.0,0.0,,,,0,0,1
8396968609,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,210.0,210.0,210.0,0,1,1
242777305,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,1.0,1.0,0.0,911.0,911.0,1088.0,0,1,1
4157705719,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
1488381719,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
8384312100,0,1,0,0,0,0,0,0,0,0,0,White,White,Male,1,Detained,0,0,2,1,1,2,0,,,,,,,1,1,0
3797996569,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,0,1,2,1,0,1.0,0.0,0.0,197.0,607.0,607.0,0,0,1
222676498,1,1,1,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,3,1,2,3,0,0.0,1.0,0.0,275.0,239.0,275.0,0,0,1
8921875157,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Released,1,5,2,2,4,2,0,0.0,0.0,0.0,1087.0,1087.0,1087.0,0,1,1
6735740377,0,0,0,0,1,0,1,0,2,1,0,White,White,Male,1,Released,6,3,1,5,3,1,0,0.0,0.0,0.0,898.0,898.0,898.0,1,1,1
8825979386,0,0,0,1,1,1,1,0,0,0,0,White,White,Female,1,Released,2,5,2,3,4,2,0,0.0,0.0,0.0,93.0,93.0,93.0,1,0,1
569690053,0,0,0,1,1,1,1,0,0,1,1,Black,Non-white,Male,1,Detained,3,7,2,4,5,2,0,,,,,,,0,1,0
833135187,0,1,0,1,0,0,0,0,1,0,0,Black,Non-white,Female,1,Detained,3,4,3,4,3,3,0,,,,,,,0,0,0
5510561077,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,1,1,0
5044539775,0,0,0,0,1,0,1,0,0,0,1,Black,Non-white,Male,1,Detained,1,3,1,2,3,1,0,,,,,,,0,1,0
2092925003,0,0,0,0,0,0,1,0,1,1,0,Black,Non-white,Male,1,Released,4,1,1,4,2,1,0,0.0,0.0,0.0,181.0,181.0,181.0,0,1,1
6825581451,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
2641522957,0,1,0,0,1,1,1,1,0,0,0,Black,Non-white,Male,1,Released,1,3,4,2,3,4,1,0.0,0.0,0.0,8.0,8.0,8.0,0,1,1
988269756,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,628.0,628.0,628.0,0,1,1
3840716069,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,1,5,2,2,4,2,0,,,,,,,0,1,0
532061506,0,1,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,409.0,409.0,409.0,1,1,1
3378505219,0,1,0,1,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,3,8,5,4,5,5,1,,,,,,,0,1,0
4641693337,1,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,2,1,2,2,0,1.0,0.0,0.0,471.0,476.0,476.0,0,0,1
252456899,0,0,0,1,1,1,1,1,0,0,0,Black,Non-white,Male,1,Detained,2,6,3,3,4,3,0,,,,,,,0,1,0
5035238056,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,238.0,238.0,238.0,0,0,1
6829966180,0,1,0,0,1,1,1,1,0,0,0,White,White,Male,1,Released,1,3,4,2,3,4,1,0.0,0.0,0.0,1080.0,1080.0,1080.0,1,1,1
4542949903,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
7325897134,0,0,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,2,1,2,2,1,0,,,,,,,0,1,0
6907821408,0,0,0,1,1,1,1,2,0,1,1,Black,Non-white,Male,1,Released,3,8,3,4,5,3,0,1.0,1.0,0.0,199.0,922.0,1071.0,0,1,1
633986700,0,0,0,1,1,1,1,2,1,1,1,Black,Non-white,Male,1,Released,5,9,3,5,6,3,0,0.0,1.0,0.0,954.0,13.0,954.0,0,1,1
7941374368,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,19.0,19.0,19.0,0,1,1
6844350805,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,19.0,19.0,19.0,0,0,1
5730091190,0,1,0,1,1,1,1,1,0,1,1,Black,Non-white,Female,1,Detained,3,8,5,4,5,5,1,,,,,,,0,0,0
6091313316,1,1,1,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,3,1,2,3,0,0.0,0.0,0.0,164.0,164.0,164.0,0,1,1
5700028625,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,2,0,1,2,1,0,,,,,,,0,1,0
1533820641,0,0,0,0,0,1,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,1,2,2,1,0,0.0,0.0,0.0,51.0,51.0,51.0,0,1,1
6308884220,0,1,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Released,2,1,3,3,2,3,0,0.0,1.0,0.0,612.0,461.0,612.0,0,1,1
7981505833,0,1,0,0,0,0,0,0,0,0,0,White,White,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,93.0,93.0,93.0,1,0,1
4755137862,0,1,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,2,1,1,2,0,0.0,1.0,0.0,1086.0,62.0,1086.0,1,1,1
1020395473,0,0,0,0,1,1,1,2,1,1,1,Black,Non-white,Male,1,Released,4,6,2,4,4,2,0,0.0,0.0,0.0,289.0,289.0,289.0,0,1,1
62528319,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,58.0,58.0,58.0,0,0,1
811184183,1,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,36.0,36.0,36.0,1,1,1
5893278562,0,0,0,0,1,0,1,2,1,1,1,Black,Non-white,Female,1,Detained,4,5,2,4,4,2,0,,,,,,,0,0,0
592197295,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,32.0,32.0,32.0,0,0,1
357107835,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,,,,0,1,1
5351986320,0,0,0,0,0,1,1,1,0,1,1,Black,Non-white,Male,1,Detained,2,4,2,3,3,2,0,,,,,,,0,1,0
1905976465,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,296.0,296.0,296.0,0,0,1
6125863540,0,0,0,0,0,1,1,1,0,0,1,Black,Non-white,Male,1,Released,1,4,2,2,3,2,0,0.0,0.0,0.0,45.0,45.0,45.0,0,1,1
2145182995,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,121.0,121.0,121.0,1,1,1
2939979355,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,141.0,141.0,141.0,1,1,1
3561682253,0,0,0,1,1,1,1,0,0,1,1,Black,Non-white,Male,1,Detained,3,7,2,4,5,2,0,,,,,,,0,1,0
2214130555,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,828.0,828.0,828.0,0,1,1
4107405492,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,3,2,2,3,0,0.0,1.0,1.0,582.0,74.0,74.0,0,1,1
4362278788,0,0,0,0,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,1,5,2,2,4,2,0,,,,,,,0,1,0
5645360252,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,0,1,1,1,0,1.0,1.0,0.0,131.0,131.0,1064.0,0,0,1
3874478658,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,0.0,1.0,0.0,,24.0,,0,1,1
2718702250,1,1,1,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,2,3,1,2,3,0,,,,,,,0,1,0
1289525495,0,0,0,1,1,1,1,0,2,1,0,Black,Non-white,Male,1,Detained,7,7,2,6,5,2,0,,,,,,,0,1,0
4473645514,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,264.0,264.0,264.0,0,1,1
972907028,0,0,0,1,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,2,8,3,3,5,3,0,,,,,,,0,1,0
4452900691,0,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,0,1,1,1,0,,,,,,,0,1,0
4689886196,0,0,0,0,1,0,1,0,0,0,0,White,White,Male,1,Detained,1,1,1,2,2,1,0,,,,,,,1,1,0
4012437939,0,0,0,1,1,0,1,0,2,0,0,White,White,Female,1,Detained,6,6,2,5,4,2,0,,,,,,,1,0,0
3302374855,0,0,0,0,0,0,0,0,0,0,0,White,White,Male,1,Released,0,0,0,1,1,1,0,0.0,0.0,0.0,944.0,944.0,944.0,1,1,1
5178053649,0,0,0,0,1,1,1,0,2,1,0,Black,Non-white,Male,1,Released,6,4,1,5,3,1,0,0.0,0.0,0.0,92.0,92.0,92.0,0,1,1
8051686906,0,0,0,0,1,1,1,2,0,1,1,Black,Non-white,Male,1,Detained,2,5,2,3,4,2,0,,,,,,,0,1,0
2774364563,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,312.0,312.0,312.0,0,1,1
378085179,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,36.0,36.0,36.0,0,0,1
326300469,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,57.0,57.0,57.0,0,0,1
6159884879,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,2,0,1,2,1,0,0.0,1.0,0.0,284.0,68.0,284.0,0,1,1
833863535,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,0,2,1,1,2,0,,,,,,,0,1,0
2777802680,0,1,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Released,1,4,3,2,3,3,0,0.0,0.0,0.0,373.0,373.0,373.0,0,1,1
7584670971,0,1,0,1,0,0,0,0,1,0,0,Black,Non-white,Male,1,Released,3,4,3,4,3,3,0,0.0,0.0,0.0,140.0,140.0,140.0,0,1,1
6192355739,0,1,0,0,1,1,1,1,2,1,1,Black,Non-white,Male,1,Detained,6,7,4,5,5,4,1,,,,,,,0,1,0
2853804004,0,1,0,1,1,1,1,1,1,1,1,Black,Non-white,Male,1,Detained,5,9,5,5,6,5,1,,,,,,,0,1,0
2989241647,0,0,0,0,1,1,1,2,2,0,1,Black,Non-white,Male,1,Detained,5,7,2,5,5,2,0,,,,,,,0,1,0
7556412745,0,1,0,0,1,1,1,1,0,0,1,Black,Non-white,Male,1,Detained,1,5,4,2,4,4,1,,,,,,,0,1,0
791613154,0,0,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Detained,1,4,1,2,3,1,0,,,,,,,0,1,0
3104637639,0,0,0,1,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,2,4,2,3,3,2,0,0.0,0.0,0.0,287.0,287.0,287.0,0,1,1
7733081733,0,0,0,0,1,1,1,1,0,1,0,Black,Non-white,Male,1,Detained,2,3,2,3,3,2,0,,,,,,,0,1,0
2491747279,0,1,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Released,1,4,3,2,3,3,0,0.0,0.0,0.0,203.0,203.0,203.0,0,1,1
1482907977,0,0,0,0,0,0,0,0,1,1,0,Black,Non-white,Male,1,Detained,3,1,0,4,2,1,0,,,,,,,0,1,0
863013867,0,0,0,0,1,0,1,0,0,1,1,Black,Non-white,Female,1,Released,2,3,1,3,3,1,0,0.0,1.0,0.0,107.0,90.0,107.0,0,0,1
8169320537,0,0,0,0,1,0,1,0,0,1,0,Black,Non-white,Male,1,Released,2,1,1,3,2,1,0,0.0,0.0,0.0,269.0,269.0,269.0,0,1,1
8733576540,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,0,2,1,1,2,0,0.0,0.0,0.0,366.0,366.0,366.0,0,0,1
4686082635,0,0,0,1,1,1,1,2,0,0,1,Black,Non-white,Male,1,Detained,2,8,3,3,5,3,0,,,,,,,0,1,0
269489224,0,0,0,0,0,0,0,0,1,0,0,Black,Non-white,Male,1,Detained,2,1,0,3,2,1,0,,,,,,,0,1,0
162008583,0,0,0,0,1,1,1,1,1,1,1,Black,Non-white,Male,1,Detained,4,6,2,4,4,2,0,,,,,,,0,1,0
5234130264,0,0,0,0,1,1,1,2,1,1,1,Black,Non-white,Male,1,Released,4,6,2,4,4,2,0,0.0,0.0,0.0,51.0,51.0,51.0,0,1,1
2050157596,0,0,0,1,0,0,0,0,0,0,0,White,White,Male,1,Released,1,3,1,2,3,1,0,0.0,0.0,0.0,1085.0,1085.0,1085.0,1,1,1
228068034,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Detained,0,2,0,1,2,1,0,,,,,,,0,1,0
3469986572,0,1,0,0,0,0,0,0,1,0,0,Black,Non-white,Male,1,Detained,2,1,2,3,2,2,0,,,,,,,0,1,0
2795493471,0,1,0,0,0,0,0,0,0,0,0,Black,Non-white,Male,1,Released,0,0,2,1,1,2,0,1.0,0.0,0.0,256.0,262.0,262.0,0,1,1
5041934466,1,0,0,0,1,1,1,0,0,1,1,Black,Non-white,Male,1,Detained,2,6,1,3,4,1,0,,,,,,,0,1,0
5364990668,0,1,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,3,2,2,3,0,0.0,0.0,0.0,394.0,394.0,394.0,0,1,1
3416471668,0,0,0,0,1,1,1,0,0,0,1,Black,Non-white,Male,1,Released,1,4,1,2,3,1,0,0.0,0.0,0.0,37.0,37.0,37.0,0,1,1
5658256957,0,1,0,0,1,1,1,0,0,0,0,Black,Non-white,Male,1,Detained,1,2,3,2,2,3,0,,,,,,,0,1,0
7404557932,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,56.0,56.0,56.0,0,0,1
3643231491,0,0,0,0,1,0,1,0,0,0,0,Black,Non-white,Male,1,Released,1,1,1,2,2,1,0,1.0,1.0,0.0,514.0,2.0,1047.0,0,1,1
4511180988,1,0,0,0,0,0,0,0,0,0,0,Black,Non-white,Female,1,Released,0,2,0,1,2,1,0,0.0,0.0,0.0,14.0,14.0,14.0,0,0,1
